reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13431761,1142150973,"Superior Room, Mountain View",superior room mountain view,201006793,"Superior Room, Mountain View",superior room mountain view,1.0
13619916,1142062343,Grand Deluxe Room,grand deluxe room,230760088,Grand Deluxe Room,grand deluxe room,1.0
13645586,1142629660,"Room, 2 Queen Beds, Accessible, Bathtub",room 2 queen bed accessible bathtub,201030617,"Room, 2 Queen Beds, Accessible, Bathtub",room 2 queen bed accessible bathtub,1.0
13522822,1141957257,Honeymoon Suite,honeymoon suite,201155941,Honeymoon Suite,honeymoon suite,1.0
13485910,1142197380,Comfort Room,comfort room,218444778,Comfort Room,comfort room,1.0
13593016,1142846674,"Deluxe Room, Terrace",deluxe room terrace,201406528,"Deluxe Room, Terrace",deluxe room terrace,1.0
2988779,298877908,Standard Double Room - Accessible,standard double room accessible,219009111,"Standard Double Room, Accessible",standard double room accessible,1.0
13553533,1142516508,"Twin Room, River View",twin room river view,200935655,"Twin Room, River View",twin room river view,1.0
13649920,1142623024,Standard Single Room,standard single room,200931818,Standard Single Room,standard single room,1.0
13500014,1142755299,Presidential Room,presidential room,201159294,Presidential Room,presidential room,1.0
13807392,1143368348,"Superior Apartment, 1 Bedroom, Kitchen",superior apartment 1 bedroom kitchen,201183275,"Superior Apartment, 1 Bedroom, Kitchen",superior apartment 1 bedroom kitchen,1.0
13447262,1142165181,Deluxe Double or Twin Room,deluxe double twin room,201014262,Deluxe Double or Twin Room,deluxe double twin room,1.0
13846226,1143469509,House (6 Bedrooms),house 6 bedroom,201249490,"House, 6 Bedrooms",house 6 bedroom,1.0
13680343,1142637893,"Standard Suite, 1 King Bed, Non Smoking",standard suite 1 king bed non smoking,212113466,"Standard Suite, 1 King Bed, Non Smoking",standard suite 1 king bed non smoking,1.0
13906659,1143555599,"Room, 2 Bedrooms",room 2 bedroom,216911013,"Room, 2 Bedrooms",room 2 bedroom,1.0
1266059,1143146781,Large Two-Bedroom Apartment,large twobedroom apartment,201422137,Large Two-Bedroom Apartment,large twobedroom apartment,1.0
13567082,1142550293,"Standard Triple Room, 3 Twin Beds",standard triple room 3 twin bed,321269349,"Standard Triple Room, 3 Twin Beds",standard triple room 3 twin bed,1.0
13432004,1141880449,"Single Room, Shared Bathroom",single room shared bathroom,200936546,"Single Room, Shared Bathroom",single room shared bathroom,1.0
13681554,1142912582,Deluxe Chalet,deluxe chalet,201051090,Deluxe Chalet,deluxe chalet,1.0
13461146,1142720192,"Suite, 3 Bedrooms, 2 Bathrooms",suite 3 bedroom 2 bathrooms,200974766,"Suite, 3 Bedrooms, 2 Bathrooms",suite 3 bedroom 2 bathrooms,1.0
13418544,1141848000,"Suite, 1 King Bed with Sofa bed, Non Smoking",suite 1 king bed sofa bed non smoking,201035785,"Suite, 1 King Bed with Sofa bed, Non Smoking",suite 1 king bed sofa bed non smoking,1.0
13474292,1142730936,"Standard Studio, Partial Sea View",standard studio partial sea view,201113130,"Standard Studio, Partial Sea View",standard studio partial sea view,1.0
13822434,1143393168,Panoramic Studio Suite,panoramic studio suite,218156691,Panoramic Studio Suite,panoramic studio suite,1.0
13853715,1143490483,House (1 Bedroom),house 1 bedroom,200988637,"House, 1 Bedroom",house 1 bedroom,1.0
1986232,198623202,Premium Suite,premium suite,201235864,Premium Suite,premium suite,1.0
8521081,852108107,Double Room with Park View,double room park view,200898123,"Double Room, Park View",double room park view,1.0
5745504,574550402,Apartment with Pool View ,apartment pool view,201723314,"Apartment, Pool View",apartment pool view,1.0
13702605,1142126356,VIP Room,vip room,201155404,VIP Room,vip room,1.0
13593035,1142029947,Double Room (Patio),double room patio,201331940,Double Room with Patio,double room patio,1.0
13425074,1142691603,Double Room Single Use,double room single use,201041628,Double Room Single Use,double room single use,1.0
13560679,1142539174,"Single Room, 1 Double Bed",single room 1 double bed,200906564,"Single Room, 1 Double Bed",single room 1 double bed,1.0
13698989,1142666518,"Studio, Pool View",studio pool view,201718196,"Studio, Pool View",studio pool view,1.0
13661410,1142365374,Deluxe Triple Room,deluxe triple room,201439622,Deluxe Triple Room,deluxe triple room,1.0
13645421,1142076786,"Junior Suite, Jetted Tub, City View",junior suite jetted tub city view,201021470,"Junior Suite, Jetted Tub, City View",junior suite jetted tub city view,1.0
13521182,1141953815,"Standard Studio, 1 King Bed",standard studio 1 king bed,201482731,"Standard Studio, 1 King Bed",standard studio 1 king bed,1.0
13928915,1143605750,Villa (3 Bedrooms),villa 3 bedroom,200976401,"Villa, 3 Bedrooms",villa 3 bedroom,1.0
13802448,1143354267,"Chalet, 4 Bedrooms",chalet 4 bedroom,218108123,"Chalet, 4 Bedrooms",chalet 4 bedroom,1.0
13663343,1142639940,"Deluxe Double Room, 1 King Bed, Sea View",deluxe double room 1 king bed sea view,200990628,"Deluxe Double Room, 1 King Bed, Sea View",deluxe double room 1 king bed sea view,1.0
13889496,1143519203,"Basic Apartment, 1 Double Bed",basic apartment 1 double bed,201233612,"Basic Apartment, 1 Double Bed",basic apartment 1 double bed,1.0
13946695,1143636504,Master Suite,master suite,200796020,Master Suite,master suite,1.0
316929,31692907,Beach Front Pool Villa,beach front pool villa,321507855,Beach Front Pool Villa,beach front pool villa,1.0
13552330,1142539896,"Standard Triple Room, Balcony",standard triple room balcony,200976153,"Standard Triple Room, Balcony",standard triple room balcony,1.0
13540322,1141974510,"Double or Twin Room, Balcony",double twin room balcony,201346848,"Double or Twin Room, Balcony",double twin room balcony,1.0
13486922,1142196094,"Comfort Double Room, Terrace",comfort double room terrace,201338080,"Comfort Double Room, Terrace",comfort double room terrace,1.0
13480679,1142194357,"Superior Suite, 1 King Bed",superior suite 1 king bed,221436749,"Superior Suite, 1 King Bed",superior suite 1 king bed,1.0
13834519,1143439194,City Single Room,city single room,200634339,City Single Room,city single room,1.0
742599,74259903,Suite (4 Adults),suite 4 adult,200984407,Suite (4 adults),suite 4 adult,1.0
274001,27400105,Family Room with Balcony,family room balcony,201155325,"Family Room, Balcony",family room balcony,1.0
1514316,151431604,Suite with Garden View,suite garden view,201753413,"Suite, Garden View",suite garden view,1.0
13549995,1142536518,"Standard Room, Private Bathroom",standard room private bathroom,200934452,"Standard Room, Private Bathroom",standard room private bathroom,1.0
13869436,1143496957,"Bungalow, 1 Bedroom",bungalow 1 bedroom,200915839,"Bungalow, 1 Bedroom",bungalow 1 bedroom,1.0
13632041,1142923522,"Suite, Balcony",suite balcony,201424154,"Suite, Balcony",suite balcony,1.0
13688152,1141856439,City Room,city room,230420045,City Room,city room,1.0
13535185,1142780030,"Superior Twin Room, 2 Twin Beds",superior twin room 2 twin bed,229528149,"Superior Twin Room, 2 Twin Beds",superior twin room 2 twin bed,1.0
13466914,1141910878,"Junior Room, 2 Twin Beds",junior room 2 twin bed,200938448,"Junior Room, 2 Twin Beds",junior room 2 twin bed,1.0
13577119,1142564565,"Family Suite, Multiple Beds, Non Smoking",family suite multiple bed non smoking,211512616,"Family Suite, Multiple Beds, Non Smoking",family suite multiple bed non smoking,1.0
13648559,1142895895,Family Quadruple Room,family quadruple room,201242192,Family Quadruple Room,family quadruple room,1.0
13503880,1142488223,Club Room,club room,201194761,Club Room,club room,1.0
13597783,1142046734,"Premier Room, 2 Twin Beds",premier room 2 twin bed,217500283,"Premier Room, 2 Twin Beds",premier room 2 twin bed,1.0
13456523,1142716011,"Single Room, Balcony",single room balcony,201626846,"Single Room, Balcony",single room balcony,1.0
13586758,1142880783,"Deluxe Room, 2 Queen Beds, Non Smoking, Refrigerator & Microwave",deluxe room 2 queen bed non smoking refrigerator microwave,314934065,"Deluxe Room, 2 Queen Beds, Non Smoking, Refrigerator & Microwave",deluxe room 2 queen bed non smoking refrigerator microwave,1.0
13649992,1142897924,"Standard Quadruple Room, 2 Double Beds",standard quadruple room 2 double bed,201022413,Standard Quadruple Room (2 Double Beds),standard quadruple room 2 double bed,1.0
549834,54983403,Queen Suite,queen suite,201056642,Queen Suite,queen suite,1.0
13915163,1143568604,"Basic Double Room, Multiple Beds, Non Smoking",basic double room multiple bed non smoking,217825264,"Basic Double Room, Multiple Beds, Non Smoking",basic double room multiple bed non smoking,1.0
7904026,790402601,King Room,king room,202207757,King Room,king room,1.0
8311731,831173102,Apartment 2,apartment 2,221256376,Apartment 2,apartment 2,1.0
13423438,1142688105,"Chalet, 2 Bedrooms, Lakeside",chalet 2 bedroom lakeside,201249566,"Chalet, 2 Bedrooms, Lakeside",chalet 2 bedroom lakeside,1.0
815329,81532902,Suite (3 Adults),suite 3 adult,201738035,Suite (3 adults),suite 3 adult,1.0
13928628,1143605432,"House, 1 Bedroom",house 1 bedroom,200988637,"House, 1 Bedroom",house 1 bedroom,1.0
13714716,1142678785,Family Deluxe room,family deluxe room,201415464,Family Deluxe Room,family deluxe room,1.0
13555033,1142568155,"Double Room, View",double room view,200979748,"Double Room, View",double room view,1.0
13568643,1142009250,"Standard Double Room Single Use, 1 Double Bed",standard double room single use 1 double bed,201004594,"Standard Double Room Single Use, 1 Double Bed",standard double room single use 1 double bed,1.0
13946467,1143635093,"Suite, Ensuite",suite ensuite,218108013,"Suite, Ensuite",suite ensuite,1.0
13508216,1142230648,"Classic Single Room, 1 Twin Bed",classic single room 1 twin bed,217503725,"Classic Single Room, 1 Twin Bed",classic single room 1 twin bed,1.0
13907508,1143559650,"Premium Apartment, 2 Bedrooms",premium apartment 2 bedroom,201978983,"Premium Apartment, 2 Bedrooms",premium apartment 2 bedroom,1.0
13432124,1142174880,"Superior Room, 1 King Bed, Smoking",superior room 1 king bed smoking,200189329,"Superior Room, 1 King Bed, Smoking",superior room 1 king bed smoking,1.0
13546085,1142533807,"Economy Single Room, 1 Double Bed",economy single room 1 double bed,200285131,"Economy Single Room, 1 Double Bed",economy single room 1 double bed,1.0
13563256,1142000926,"Apartment, 2 Bedrooms, Terrace, Sea View",apartment 2 bedroom terrace sea view,201758142,"Apartment, 2 Bedrooms, Terrace, Sea View",apartment 2 bedroom terrace sea view,1.0
13627475,1142313986,Premier Triple Room,premier triple room,230412232,Premier Triple Room,premier triple room,1.0
5514159,551415901,Villa with Garden View,villa garden view,201021104,"Villa, Garden View",villa garden view,1.0
13663227,1142639933,Super Deluxe Room,super deluxe room,201013152,Super Deluxe Room,super deluxe room,1.0
13621479,1142032209,Standard Double Room with Air Condition,standard double room air condition,200929533,Standard double room with air condition,standard double room air condition,1.0
13898232,1143648927,"Suite, 1 Bedroom, City View",suite 1 bedroom city view,229515232,"Suite, 1 Bedroom, City View",suite 1 bedroom city view,1.0
13659627,1142909842,Grand Suite,grand suite,201317059,Grand Suite,grand suite,1.0
13699846,1142126495,Luxury Suite,luxury suite,230763874,Luxury Suite,luxury suite,1.0
13683988,1142929335,"Cottage, 3 Bedrooms",cottage 3 bedroom,200917389,"Cottage, 3 Bedrooms",cottage 3 bedroom,1.0
13498789,1141935757,"Deluxe Apartment, 3 Bedrooms",deluxe apartment 3 bedroom,201162133,"Deluxe Apartment, 3 Bedrooms",deluxe apartment 3 bedroom,1.0
13653702,1142465941,"Standard Room, 1 Queen Bed, Non Smoking",standard room 1 queen bed non smoking,315901795,"Standard Room, 1 Queen Bed, Non Smoking",standard room 1 queen bed non smoking,1.0
13530589,1142242008,"Deluxe Suite, Jetted Tub",deluxe suite jetted tub,218172559,"Deluxe Suite, Jetted Tub",deluxe suite jetted tub,1.0
13879660,1143514580,"Apartment, 3 Bedrooms, Balcony",apartment 3 bedroom balcony,202355439,"Apartment, 3 Bedrooms, Balcony",apartment 3 bedroom balcony,1.0
728031,72803105,Grand Villa,grand villa,218473465,Grand Villa,grand villa,1.0
13429341,1142691495,"Standard Double Room, Sea View",standard double room sea view,314027269,"Standard Double Room, Sea View",standard double room sea view,1.0
13489059,1142201613,"Premium Room, 2 Twin Beds",premium room 2 twin bed,211803937,"Premium Room, 2 Twin Beds",premium room 2 twin bed,1.0
13822876,1143394932,Business Studio Suite,business studio suite,201315518,Business Studio Suite,business studio suite,1.0
13669539,1142646391,"Deluxe Double Room, Garden View",deluxe double room garden view,201337835,"Deluxe Double Room, Garden View",deluxe double room garden view,1.0
13632041,1142923556,Superior Suite,superior suite,316430905,Superior Suite,superior suite,1.0
13687612,1142931054,Deluxe Double Suite,deluxe double suite,200283869,Deluxe Double Suite,deluxe double suite,1.0
13657204,1142907833,Business Double or Twin Room,business double twin room,201289073,Business Double or Twin Room,business double twin room,1.0
13914675,1143566324,Family Room (For 3),family room 3,201228504,Family Room (3),family room 3,1.0
13432124,1142174831,"Suite, 1 King Bed, Non Smoking",suite 1 king bed non smoking,201436518,"Suite, 1 King Bed, Non Smoking",suite 1 king bed non smoking,1.0
13437499,1142700154,"Apartment, 2 Bedrooms, Sea View",apartment 2 bedroom sea view,202457692,"Apartment, 2 Bedrooms, Sea View",apartment 2 bedroom sea view,1.0
13639525,1142886159,"Townhome, 4 Bedrooms",townhome 4 bedroom,201611342,"Townhome, 4 Bedrooms",townhome 4 bedroom,1.0
13899216,1143524159,Executive Room (Room 6),executive room room 6,201117104,Executive Room (Room 6),executive room room 6,1.0
13827169,1143412472,"Superior Room, Non Smoking",superior room non smoking,200991249,"Superior Room, Non Smoking",superior room non smoking,1.0
13683541,1141854436,"Room, 1 Queen Bed, Accessible, Non Smoking",room 1 queen bed accessible non smoking,230464157,"Room, 1 Queen Bed, Accessible, Non Smoking",room 1 queen bed accessible non smoking,1.0
1678335,167833505,Family Room with Shared Bathroom,family room shared bathroom,201287446,"Family Room, Shared Bathroom",family room shared bathroom,1.0
13507853,1142763086,Comfort Quadruple Room,comfort quadruple room,218400743,Comfort Quadruple Room,comfort quadruple room,1.0
13486488,1142470083,"Room, 1 Queen Bed",room 1 queen bed,201022195,"Room, 1 Queen Bed",room 1 queen bed,1.0
13946076,1143631898,"Family Triple Room, Private Bathroom",family triple room private bathroom,213305583,"Family Triple Room, Private Bathroom",family triple room private bathroom,1.0
13804127,1143359002,"Bungalow, 1 Bedroom, Kitchenette",bungalow 1 bedroom kitchenette,201294652,"Bungalow, 1 Bedroom, Kitchenette",bungalow 1 bedroom kitchenette,1.0
1060326,106032602,Junior Suite Garden View,junior suite garden view,282892,"Junior Suite, Garden View",junior suite garden view,1.0
13486023,1142469231,"Deluxe Room, 1 King Bed, Balcony, Pool View",deluxe room 1 king bed balcony pool view,201775413,"Deluxe Room, 1 King Bed, Balcony, Pool View",deluxe room 1 king bed balcony pool view,1.0
13656268,1142355007,"Suite, 1 King Bed, Smoking, Ocean View",suite 1 king bed smoking ocean view,314086871,"Suite, 1 King Bed, Smoking, Ocean View",suite 1 king bed smoking ocean view,1.0
13436452,1142697747,"Single Room, 1 Twin Bed, Smoking",single room 1 twin bed smoking,201116824,"Single Room, 1 Twin Bed, Smoking",single room 1 twin bed smoking,1.0
13934871,1143573927,"Family Townhome, 3 Bedrooms",family townhome 3 bedroom,201691678,"Family Townhome, 3 Bedrooms",family townhome 3 bedroom,1.0
13606345,1142044498,"Deluxe Room, 1 Bedroom, Non Smoking",deluxe room 1 bedroom non smoking,201051886,"Deluxe Room, 1 Bedroom, Non Smoking",deluxe room 1 bedroom non smoking,1.0
13673459,1142340555,"Room, 2 Queen Beds, Non Smoking",room 2 queen bed non smoking,200940803,"Room, 2 Queen Beds, Non Smoking",room 2 queen bed non smoking,1.0
13512449,1142774443,"Double Room, Smoking",double room smoking,217505072,"Double Room, Smoking",double room smoking,1.0
13573087,1142286895,"Luxury Suite, 1 King Bed",luxury suite 1 king bed,202427174,"Luxury Suite, 1 King Bed",luxury suite 1 king bed,1.0
13596711,1142881080,Twin Suite,twin suite,201028434,Twin Suite,twin suite,1.0
25480,2548014,Double Room with Ocean View,double room ocean view,200988957,Double Room (Ocean view),double room ocean view,1.0
13635283,1142607025,"Standard Double or Twin Room, 1 Double Bed, Private Bathroom",standard double twin room 1 double bed private bathroom,201210366,"Standard Double or Twin Room, 1 Double Bed, Private Bathroom",standard double twin room 1 double bed private bathroom,1.0
13713534,1142134442,Apartment (1 Bedroom),apartment 1 bedroom,202409445,"Apartment, 1 Bedroom",apartment 1 bedroom,1.0
13555792,1142521109,Garden View Room,garden view room,200907045,Garden View Room,garden view room,1.0
13645421,1142076774,"Standard Double Room, City View",standard double room city view,201343880,"Standard Double Room, City View",standard double room city view,1.0
13656233,1142905631,"Room, 1 King Bed, Non Smoking",room 1 king bed non smoking,200933400,"Room, 1 King Bed, Non Smoking",room 1 king bed non smoking,1.0
857306,85730602, Studio - Ground Floor,studio ground floor,202322737,Studio Ground Floor,studio ground floor,1.0
13462834,1142183711,"Standard Room, 2 Twin Beds",standard room 2 twin bed,200155320,"Standard Room, 2 Twin Beds",standard room 2 twin bed,1.0
262795,26279508,Comfort Double or Twin Room with Balcony,comfort double twin room balcony,201346850,"Comfort Double or Twin Room, Balcony",comfort double twin room balcony,1.0
4038937,1143098723,Deluxe Double Room with Shower,deluxe double room shower,200951876,Deluxe Double Room with Shower,deluxe double room shower,1.0
13532276,1142774009,Premium Twin Room,premium twin room,218422901,Premium Twin Room,premium twin room,1.0
13558010,1141987481,"Standard Double or Twin Room, Multiple Beds",standard double twin room multiple bed,33290,"Standard Double or Twin Room, Multiple Beds",standard double twin room multiple bed,1.0
13484675,1142465846,"Suite, 1 King Bed, Accessible, Non Smoking",suite 1 king bed accessible non smoking,201129830,"Suite, 1 King Bed, Accessible, Non Smoking",suite 1 king bed accessible non smoking,1.0
13805295,1143361524,"Apartment, 1 Bedroom (2 people)",apartment 1 bedroom 2 person,200100406,"Apartment, 1 Bedroom (2 people)",apartment 1 bedroom 2 person,1.0
13672880,1142614629,"Double Room, Terrace",double room terrace,201147147,"Double Room, Terrace",double room terrace,1.0
13481821,1142734522,"Suite, 1 King Bed with Sofa bed",suite 1 king bed sofa bed,200793355,"Suite, 1 King Bed with Sofa bed",suite 1 king bed sofa bed,1.0
13671826,1142346897,"Premier Suite, 1 Bedroom",premier suite 1 bedroom,201746441,"Premier Suite, 1 Bedroom",premier suite 1 bedroom,1.0
13668120,1142651510,Superior Double Room Single Use,superior double room single use,201230627,Superior Double Room Single Use,superior double room single use,1.0
3268298,326829816,Double Room with Patio,double room patio,201331940,Double Room with Patio,double room patio,1.0
13663278,1142097933,Studio,studio,202355658,Studio,studio,1.0
13432124,1142174933,"Deluxe Room, 1 King Bed, Non Smoking",deluxe room 1 king bed non smoking,212412316,"Deluxe Room, 1 King Bed, Non Smoking",deluxe room 1 king bed non smoking,1.0
1870560,187056003,Double Room with River View,double room river view,202248724,Double Room with River View,double room river view,1.0
4198165,419816507,Double Room with Sea View,double room sea view,229855749,"Double Room, Sea View",double room sea view,1.0
13712815,1142676802,"Studio, Garden View (Garden Lodge)",studio garden view garden lodge,202005101,"Studio, Garden View (Garden Lodge)",studio garden view garden lodge,1.0
11572719,1143113769,Standard Room with Two Queen Beds,standard room two queen bed,201019293,"Standard Room, Two Queen Beds",standard room two queen bed,1.0
13654764,1142361604,Classic Double or Twin Room,classic double twin room,510831,Classic Double or Twin Room,classic double twin room,1.0
13564781,1142820470,"Double Room, 2 Double Beds",double room 2 double bed,200910054,"Double Room, 2 Double Beds",double room 2 double bed,1.0
13654357,1142108565,Comfort Apartment,comfort apartment,219965290,Comfort Apartment,comfort apartment,1.0
13651802,1142353721,"Premium Suite, 2 Bedrooms",premium suite 2 bedroom,201030964,"Premium Suite, 2 Bedrooms",premium suite 2 bedroom,1.0
13945823,1143630256,"Deluxe Twin Room, Partial Ocean View",deluxe twin room partial ocean view,201375351,"Deluxe Twin Room, Partial Ocean View",deluxe twin room partial ocean view,1.0
13601453,1142856262,"Executive Suite, 2 Bedrooms, City View",executive suite 2 bedroom city view,201929098,"Executive Suite, 2 Bedrooms, City View",executive suite 2 bedroom city view,1.0
13479105,1142464046,Deluxe Room with Balcony,deluxe room balcony,200998017,"Deluxe Room, Balcony",deluxe room balcony,1.0
13641099,1142341957,"Standard Suite, 1 Bedroom",standard suite 1 bedroom,244247,"Standard Suite, 1 Bedroom",standard suite 1 bedroom,1.0
13931703,1143613831,"Townhome, 3 Bedrooms",townhome 3 bedroom,201453407,"Townhome, 3 Bedrooms",townhome 3 bedroom,1.0
13667015,1142643830,"Apartment, 3 Bedrooms",apartment 3 bedroom,201295719,"Apartment, 3 Bedrooms",apartment 3 bedroom,1.0
2469188,246918806,Standard Queen Room with Two Queen Beds,standard queen room two queen bed,201011041,Standard Queen Room with Two Queen Beds,standard queen room two queen bed,1.0
13643255,1142073371,"Comfort Studio Suite, Kitchenette",comfort studio suite kitchenette,200980819,"Comfort Studio Suite, Kitchenette",comfort studio suite kitchenette,1.0
13496161,1142469929,"Deluxe Double or Twin Room, 1 Bedroom, City View",deluxe double twin room 1 bedroom city view,201111274,"Deluxe Double or Twin Room, 1 Bedroom, City View",deluxe double twin room 1 bedroom city view,1.0
13428481,1142419720,"Apartment, 2 Bedrooms ( 2 )",apartment 2 bedroom 2,217802843,"Apartment, 2 Bedrooms (2)",apartment 2 bedroom 2,1.0
13920102,1143592959,"Luxury Double Room, Ensuite",luxury double room ensuite,201585950,"Luxury Double Room, Ensuite",luxury double room ensuite,1.0
13944817,1143624945,"Family Quadruple Room, Shared Bathroom",family quadruple room shared bathroom,201302824,"Family Quadruple Room, Shared Bathroom",family quadruple room shared bathroom,1.0
13530202,1141969985,Family Room (2 adults + 1 child),family room 2 adult 1 child,202332995,Family Room (2 Adults + 1 Child),family room 2 adult 1 child,1.0
4172968,417296801,Single Room with Shower,single room shower,201283517,Single Room (Shower),single room shower,1.0
13629203,1142598913,"Luxury Villa, 2 Bedrooms",luxury villa 2 bedroom,201154229,"Luxury Villa, 2 Bedrooms",luxury villa 2 bedroom,1.0
13545737,1142526927,"Standard Double Room, 1 King Bed",standard double room 1 king bed,200915364,"Standard Double Room, 1 King Bed",standard double room 1 king bed,1.0
13906988,1143557067,"Standard Apartment, 3 Bedrooms",standard apartment 3 bedroom,201279911,"Standard Apartment, 3 Bedrooms",standard apartment 3 bedroom,1.0
13941824,1143611811,Japanese Room,japanese room,201014415,Japanese Room,japanese room,1.0
186651,18665119,Standard Room with Mountain View,standard room mountain view,200959192,"Standard Room, Mountain View",standard room mountain view,1.0
13894008,1143518987,"Deluxe Quadruple Room, Balcony",deluxe quadruple room balcony,201246018,"Deluxe Quadruple Room, Balcony",deluxe quadruple room balcony,1.0
13885495,1143509255,"Luxury Apartment, 3 Bedrooms",luxury apartment 3 bedroom,201179859,"Luxury Apartment, 3 Bedrooms",luxury apartment 3 bedroom,1.0
13474244,1142187108,"Honeymoon Suite, Jetted Tub",honeymoon suite jetted tub,200907770,"Honeymoon Suite, Jetted Tub",honeymoon suite jetted tub,1.0
13945390,1143627844,"Deluxe Double Room, 1 Queen Bed, Non Smoking",deluxe double room 1 queen bed non smoking,202034768,"Deluxe Double Room, 1 Queen Bed, Non Smoking",deluxe double room 1 queen bed non smoking,1.0
1822888,182288809,Double Room with Pool View,double room pool view,201356730,"Double Room, Pool View",double room pool view,1.0
13442203,1142700347,"Economy Quadruple Room, Shared Bathroom",economy quadruple room shared bathroom,201158562,Economy Quadruple Room (Shared Bathroom),economy quadruple room shared bathroom,1.0
13665348,1142100024,"Standard Quadruple Room, Sea View",standard quadruple room sea view,201311104,"Standard Quadruple Room, Sea View",standard quadruple room sea view,1.0
13432970,1141881672,Apartment (4),apartment 4,202414861,Apartment (4),apartment 4,1.0
13579686,1142002073,"Family Duplex, 2 Bedrooms",family duplex 2 bedroom,202131584,"Family Duplex, 2 Bedrooms",family duplex 2 bedroom,1.0
13683988,1142929340,"Twin Room, Terrace",twin room terrace,201786866,"Twin Room, Terrace",twin room terrace,1.0
13562595,1142800012,Double Room (Small),double room small,200525772,Double Room (small),double room small,1.0
13701858,1141864379,"Standard Room, Sea View",standard room sea view,200907264,"Standard Room, Sea View",standard room sea view,1.0
13656024,1142905235,"Deluxe Cabin, 1 King Bed",deluxe cabin 1 king bed,200936060,"Deluxe Cabin, 1 King Bed",deluxe cabin 1 king bed,1.0
448440,44844004,Triple Room with Shared Bathroom,triple room shared bathroom,201184462,"Triple Room, Shared Bathroom",triple room shared bathroom,1.0
2331612,233161201,Deluxe Suite with Balcony,deluxe suite balcony,201030906,"Deluxe Suite, Balcony",deluxe suite balcony,1.0
13552330,1142539891,"Standard Double Room, Balcony",standard double room balcony,200931649,"Standard Double Room, Balcony",standard double room balcony,1.0
13419954,1142417007,King Studio,king studio,202137588,King Studio,king studio,1.0
13643350,1141853949,"Triple Room, Balcony",triple room balcony,201009580,"Triple Room, Balcony",triple room balcony,1.0
13481821,1142734759,"Room, 1 King Bed",room 1 king bed,201006050,"Room, 1 King Bed",room 1 king bed,1.0
13806596,1143364845,"Studio, Terrace",studio terrace,202439479,"Studio, Terrace",studio terrace,1.0
13708373,1142953400,"Room, 1 Queen Bed, Accessible, Non Smoking (Roll-In Shower)",room 1 queen bed accessible non smoking rollin shower,321347393,"Room, 1 Queen Bed, Accessible, Non Smoking (Roll-In Shower)",room 1 queen bed accessible non smoking rollin shower,1.0
13424741,1142144554,Deluxe House,deluxe house,314027093,Deluxe House,deluxe house,1.0
13637681,1142609171,Apartment (3 Bedrooms),apartment 3 bedroom,201711398,"Apartment, 3 Bedrooms",apartment 3 bedroom,1.0
13509199,1142235314,"Suite, Balcony, Sea View",suite balcony sea view,217848783,"Suite, Balcony, Sea View",suite balcony sea view,1.0
13475001,1142731361,"Suite, Private Bathroom",suite private bathroom,201184516,"Suite, Private Bathroom",suite private bathroom,1.0
13903823,1143546526,"Deluxe Room, Sea View",deluxe room sea view,219033196,"Deluxe Room, Sea View",deluxe room sea view,1.0
1012176,101217604,Large Studio,large studio,315573248,Large Studio,large studio,1.0
13489059,1142201664,"Premium Room, 1 King Bed, Business Lounge Access",premium room 1 king bed business lounge access,321594107,"Premium Room, 1 King Bed, Business Lounge Access",premium room 1 king bed business lounge access,1.0
13473691,1142187861,Standard Double Room Single Use,standard double room single use,319166849,Standard Double Room Single Use,standard double room single use,1.0
13522832,1142773697,"Deluxe Double or Twin Room, Non Smoking",deluxe double twin room non smoking,201976168,"Deluxe Double or Twin Room, Non Smoking",deluxe double twin room non smoking,1.0
13650480,1142081456,"Standard Room, 1 Double Bed",standard room 1 double bed,476002,"Standard Room, 1 Double Bed",standard room 1 double bed,1.0
13530466,1142241864,Duplex (20 PY),duplex 20 py,201309390,Duplex (20 PY),duplex 20 py,1.0
13428045,1142147175,Bungalow with Fireplace,bungalow fireplace,201016251,Bungalow with Fireplace,bungalow fireplace,1.0
13532622,1142227132,Panoramic Apartment,panoramic apartment,314069727,Panoramic Apartment,panoramic apartment,1.0
13712168,1142404913,"Standard Double Room, 1 Bedroom",standard double room 1 bedroom,217512758,"Standard Double Room, 1 Bedroom",standard double room 1 bedroom,1.0
13418544,1141847404,"Standard Room, 2 Queen Beds, Non Smoking",standard room 2 queen bed non smoking,201057531,"Standard Room, 2 Queen Beds, Non Smoking",standard room 2 queen bed non smoking,1.0
13503627,1141943459,Standard Twin,standard twin,200993879,Standard Twin,standard twin,1.0
13908045,1143562393,"Studio, Sea View",studio sea view,201348191,"Studio, Sea View",studio sea view,1.0
3344907,334490714,Apartment with Garden View,apartment garden view,200898579,"Apartment, Garden View",apartment garden view,1.0
671002,1143134792,Twin Room with Sea View,twin room sea view,201416913,"Twin Room, Sea View",twin room sea view,1.0
13645421,1142076752,"Standard Single Room, City View",standard single room city view,200915523,"Standard Single Room, City View",standard single room city view,1.0
13931916,1143622044,"Basic Double Room, Non Smoking",basic double room non smoking,200902826,"Basic Double Room, Non Smoking",basic double room non smoking,1.0
13622220,1142029315,Standard Ondol,standard ondol,201028433,Standard Ondol,standard ondol,1.0
